x,m
2.230568177998066,b
1.5942837670445442,b
2.9883809126913548,b
-0.40051870234310627,b
2.5571711622178555,b
0.23022771626710892,b
-2.8256053030490875,b
-1.5754270981997252,b
1.0820519886910915,b
-2.6523834075778723,b
-1.742877222597599,b
-3.2715810108929873,b
3.177470976486802,b
-1.597785471007228,b
-3.4059502594172955,b
0.8617971371859312,b
1.0788381583988667,b
-1.8654601909220219,b
3.9833668507635593,b
3.567722074687481,b
0.8808188084512949,b
-0.5439747031778097,b
-1.6842370629310608,b
0.23110210709273815,b
1.3288600575178862,b
3.899485908448696,b
1.606074497103691,b
-3.62845091894269,b
0.5595213361084461,b
-0.36713239364326,b
-2.064128899946809,b
-0.7696013934910297,b
-1.4649520460516214,b
3.3602555003017187,b
0.8209181632846594,b
3.6880006659775972,b
-1.9693905040621758,b
-2.878765320405364,b
2.4943958669900894,b
-1.0148822125047445,b
-2.4206740520894527,b
-3.46795735321939,b
-1.823531799018383,b
0.3818798139691353,b
3.0543714854866266,b
1.3809522967785597,b
-0.3319234177470207,b
0.8755956646054983,b
2.9631110299378633,b
-2.495315682142973,b
-3.2496249843388796,b
0.29661950655281544,b
-1.5365841425955296,b
0.4300375822931528,b
3.283117178827524,b
3.1547234691679478,b
1.4763544015586376,b
0.050003308802843094,b
-3.462158177047968,b
1.8480879720300436,b
3.859056493267417,b
1.0512124449014664,b
1.1492295321077108,b
1.4114847742021084,b
1.4378779027611017,b
2.396344216540456,b
2.67138858884573,b
-2.919568881392479,b
-2.022344782948494,b
-0.3173096589744091,b
3.197356805205345,b
-0.6155075803399086,b
-0.5486508402973413,b
2.8134578857570887,b
0.1822353284806013,b
3.515392241999507,b
2.6231635995209217,b
0.2860531732439995,b
-3.5743110086768866,b
1.3615238294005394,b
1.3187895081937313,b
0.865331145003438,b
1.8861901741474867,b
2.105411944910884,b
-0.5260912962257862,b
3.2434650994837284,b
-3.7829830944538116,b
-0.2326128613203764,b
-3.2545779198408127,b
1.4361945539712906,b
-2.3869128338992596,b
2.991743328049779,b
-0.4953107666224241,b
0.8838732372969389,b
-3.8023835849016905,b
2.118364730849862,b
-2.11277331225574,b
-1.6466713156551123,b
0.843491692095995,b
2.5618776716291904,b
-0.9416304640471935,b
-3.624243777245283,b
2.1958263255655766,b
2.4841300193220377,b
3.035355480387807,b
1.3607747349888086,b
0.6709102634340525,b
2.402101393789053,b
3.065519193187356,b
-1.543385062366724,b
-1.9618740230798721,b
1.3887529280036688,b
-0.1460985690355301,b
2.4098546747118235,b
0.7976893503218889,b
-0.0011335033923387527,b
-3.418906643986702,b
0.7109046448022127,b
2.7576449122279882,b
-3.378615740686655,b
-1.5576273072510958,b
0.7487457673996687,b
-2.111037055030465,b
3.8605775609612465,b
-1.460161916911602,b
-3.5868347752839327,b
2.9942664559930563,b
0.5377153120934963,b
-0.9693782329559326,b
2.0084003135561943,b
-3.4787237718701363,b
-2.7458470836281776,b
-1.550296412780881,b
-1.5908180549740791,b
1.8533262386918068,b
-1.4956568852066994,b
0.44471270591020584,b
-3.901380816474557,b
-2.703697646036744,b
0.9231491815298796,b
-3.620704909786582,b
3.5910990685224533,b
2.2866247054189444,b
-1.3833789993077517,b
3.6047486308962107,b
2.4742554780095816,b
-2.928196458145976,b
3.0149648878723383,b
1.3120102658867836,b
-0.1313843224197626,b
0.07189789228141308,b
-1.6538840606808662,b
-1.1811268478631973,b
0.7061906456947327,b
-2.2206099443137646,b
2.9974646251648664,b
-3.1871857680380344,b
-2.871564632281661,b
-3.0941811203956604,b
2.5573192853480577,b
-0.7589154113084078,b
-0.6091898903250694,b
-3.2370864916592836,b
-2.433638570830226,b
2.729957478120923,b
3.2285088151693344,b
-2.692330241203308,b
3.3447415214031935,b
-1.4689590204507113,b
3.2052647955715656,b
0.14610369317233562,b
3.412164591252804,b
-3.7784186881035566,b
-3.9493149016052485,b
2.9802194964140654,b
2.8429364636540413,b
-0.9890242535620928,b
1.8239451553672552,b
-2.0488084349781275,b
-1.3326900899410248,b
0.5618231277912855,b
0.5029215645045042,b
-0.9034502934664488,b
-3.9688312895596027,b
-1.8781783133745193,b
-3.498759699985385,b
0.3696346636861563,b
-1.6007695998996496,b
-0.08913915231823921,b
-3.7395865991711617,b
1.3733190782368183,b
-3.5778416860848665,b
-1.2074912395328283,b
-1.3204209208488464,b
-0.4957016985863447,b
-1.3889156468212605,b
0.9741913806647062,b
-0.9066732954233885,b
1.4448847398161888,b
-2.0456837881356478,b
-1.8237626887857914,b
1.7686281520873308,b
-3.9903104566037655,b
-0.8530586939305067,b
-0.5871953051537275,b
3.304629847407341,b
0.44850476272404194,b
3.2682605236768723,b
3.088101677596569,b
-2.329833557829261,b
-0.3376948945224285,b
-0.35744346119463444,b
-3.2747385818511248,b
3.9360239394009113,b
0.03887030854821205,b
2.193947670981288,b
3.826475678011775,b
0.2844114378094673,b
3.6649829354137182,b
-1.33270344696939,b
2.1430623326450586,b
-3.439051639288664,b
0.7346066795289516,b
0.6187716983258724,b
-3.964537177234888,b
-2.5712280925363302,b
-1.2593909353017807,b
3.6278454270213842,b
0.6437803991138935,b
-0.7337034065276384,b
-1.5290033239871264,b
3.266442744061351,b
2.3818655125796795,b
-2.911170030012727,b
-3.0703439749777317,b
2.0536198765039444,b
-3.565884357318282,b
-3.443149633705616,b
-2.939070062711835,b
-1.3429892547428608,b
-3.308200968429446,b
1.4602357354015112,b
-0.36954716220498085,b
-0.9367766175419092,b
2.4881430622190237,b
-0.08720721863210201,b
3.9182258155196905,b
2.871079558506608,b
2.9321586713194847,b
2.464143043383956,b
1.7640017159283161,b
3.8037110287696123,b
1.5429024770855904,b
3.839699286967516,b
-1.5852330159395933,b
-3.191795339807868,b
-2.9037683736532927,b
-0.3387801870703697,b
-3.838321750983596,b
0.7036026362329721,b
-3.1134831476956606,b
-3.7047895528376102,b
1.9498989675194025,b
1.789121676236391,b
3.1730130407959223,b
-2.919981809332967,b
-3.84577732719481,b
2.563713265582919,b
-3.509941866621375,b
-3.4814857933670282,b
-0.23033447191119194,b
-1.4794423803687096,b
2.4754249453544617,b
2.332895752042532,b
1.5246646869927645,b
-2.358439940959215,b
0.5215037204325199,b
-2.1722366958856583,b
-3.5277097541838884,b
-2.476588536053896,b
0.4489158932119608,b
1.7710450123995543,b
3.1452631037682295,b
0.579391997307539,b
-1.058335430920124,b
-3.2020880207419395,b
0.8420217372477055,b
-1.32202516682446,b
-3.7039940040558577,b
-0.4932341054081917,b
3.6330227851867676,b
-1.9306150805205107,b
3.956194892525673,b
0.3540041111409664,b
1.8549324348568916,b
-2.3640497494488955,b
-3.24283092841506,b
1.160670418292284,b
2.177368849515915,b
2.7276502903550863,b
-3.168196365237236,b
-1.993896583095193,b
1.3160487040877342,b
3.1224497202783823,b
3.662629622966051,b
-0.9177994392812252,b
-0.954751044511795,b
1.9088074900209904,b
-0.9446989018470049,b
2.5285922065377235,b
-2.9495268743485212,b
-3.7599453665316105,b
0.959787992760539,b
1.7677197307348251,b
-2.2147575560957193,b
3.6402950175106525,b
-0.4717363268136978,b
-3.0797731932252645,b
0.36504598520696163,b
-1.1981524284929037,b
-3.179629536345601,b
-1.7396015021950006,b
-2.953509610146284,b
1.2047762274742126,b
3.18516712076962,b
3.11652597412467,b
0.08086020313203335,b
3.122895935550332,b
3.783625554293394,b
1.4877104200422764,b
-0.3525702338665724,b
0.4009121898561716,b
1.393885800614953,b
-0.2488041315227747,b
0.6578863672912121,b
-2.7323453575372696,b
-2.2887209076434374,b
-3.258154770359397,b
-1.0189783982932568,b
-2.3515773247927427,b
2.451368412002921,b
2.9701018799096346,b
3.2094439174979925,b
1.003006312996149,b
-2.6372889056801796,b
-1.960728319361806,b
1.9723070729523897,b
2.4333814289420843,b
-3.071473315358162,b
1.6740074753761292,b
3.796599270775914,b
-0.5588098503649235,b
-2.368435388430953,b
0.8054696153849363,b
-1.0702627915889025,b
1.655041791498661,b
-1.2651113029569387,b
3.7469999827444553,b
0.6129962652921677,b
-3.5088224541395903,b
-1.0572290383279324,b
-2.3637919928878546,b
-0.4654912669211626,b
-3.4743961300700903,b
0.7508513703942299,b
-0.45036171935498714,b
0.1191256158053875,b
-1.8275782577693462,b
-3.5657965689897537,b
1.59069643355906,b
-3.7876729499548674,b
-2.3288678377866745,b
2.683904120698571,b
-3.0183050632476807,b
1.3314461763948202,b
-1.5477633513510227,b
-3.648957183584571,b
0.15215395763516426,b
2.14456070587039,b
-2.9800154212862253,b
2.610613266006112,b
-1.4853808712214231,b
-0.7163615077733994,b
2.728099539875984,b
-2.012359330430627,b
3.274248780682683,b
-1.4358263555914164,b
-3.405515870079398,b
-2.0390610340982676,b
-2.874020155519247,b
1.1802008226513863,b
-1.6610066406428814,b
1.622571513056755,b
2.451790263876319,b
0.5282367710024118,b
0.028460921719670296,b
1.335809899494052,b
1.6536229476332664,b
-1.2610911652445793,b
-0.5870444197207689,b
3.621252413839102,b
1.8941595908254385,b
3.602746542543173,b
-0.49950410425662994,b
3.043165920302272,b
0.009952463209629059,b
-1.974589005112648,b
-2.7995361294597387,b
-2.719397833570838,b
-0.9214176516979933,b
3.809733957052231,b
2.7210540268570185,b
-3.313947733491659,b
0.6776063703000546,b
-1.4243973698467016,b
3.816698882728815,b
-1.8917161710560322,b
-0.09465044178068638,b
-0.8494845051318407,b
-0.9942502826452255,b
-1.7466217949986458,b
-1.4680641535669565,b
-0.09757605567574501,b
-1.0164840072393417,b
2.365724690258503,b
-0.748436676338315,b
2.9218122344464064,b
0.05855976976454258,b
1.2499276120215654,b
3.5590820275247097,b
0.7172676417976618,b
2.003906073048711,b
-1.4485159814357758,b
0.5999713391065598,b
3.6954318173229694,b
0.6713123135268688,b
1.6822056230157614,b
2.131087629124522,b
0.8790073860436678,b
-3.418813541531563,b
-3.688858214765787,b
1.5723007638007402,b
3.3043229524046183,b
0.00928955152630806,b
3.3899063020944595,b
1.9433520250022411,b
1.2617436591535807,b
-3.014258189126849,b
-3.081313017755747,b
1.0460123661905527,b
1.9478238951414824,b
2.822510316967964,b
2.929842157289386,b
2.685652853921056,b
-0.0232856348156929,b
3.806705279275775,b
0.9647912792861462,b
2.968465954065323,b
0.5963227432221174,b
-0.5250558219850063,b
0.17422513291239738,b
3.7519188467413187,b
-1.815967220813036,b
-3.777228796854615,b
-1.161773081868887,b
2.7051699068397284,b
3.0579845551401377,b
1.9683035723865032,b
2.4230446945875883,b
0.4519389998167753,b
-2.821670239791274,b
3.2963309455662966,b
2.3671371918171644,b
-0.17436257004737854,b
-0.0011313501745462418,b
0.7033299673348665,b
-0.17646491527557373,b
1.302389083430171,b
-0.7280102614313364,b
2.330668371170759,b
-3.9029534440487623,b
-2.6414630971848965,b
3.6425302550196648,b
3.772474581375718,b
-2.775145949795842,b
-0.1403001081198454,b
-1.2124832347035408,b
0.7424019444733858,b
-1.7038403488695621,b
-3.7720378637313843,b
-2.761910006403923,b
3.8438613060861826,b
-0.14446112141013145,b
2.2203226909041405,b
0.6360480766743422,b
-2.406325003132224,b
-3.2500367667526007,b
2.4214848149567842,b
-1.2649522423744202,b
2.21679425612092,b
-3.9487103950232267,b
3.158569188788533,b
1.6121685020625591,b
0.7870871424674988,b
-2.4607406593859196,b
0.21163499727845192,b
-0.8649314753711224,b
2.305061584338546,b
-1.336330320686102,b
3.0540231950581074,b
-0.0464312918484211,b
-1.7107762154191732,b
3.7072286792099476,b
2.79476853646338,b
-3.856450505554676,b
-2.4785242192447186,b
-3.400632241740823,b
-1.1631920952349901,b
3.9600765332579613,b
0.13707123138010502,b
-1.7280353475362062,b
-0.38541702553629875,b
3.8437457010149956,b
-2.969079591333866,b
-0.7878938894718885,b
1.819386975839734,b
1.9048061221837997,b
3.7490831669420004,b
0.9533358700573444,b
-2.492724932730198,b
2.003296697512269,b
3.0922821778804064,b
0.15316871367394924,b
3.845875410363078,b
-2.036074595525861,b
3.563496433198452,b
3.2101221047341824,b
3.5093212611973286,b
-2.0384001936763525,b
3.4151917919516563,b
-1.8903534337878227,b
-3.258537709712982,b
-0.874168798327446,b
-2.4170099813491106,b
2.9604319743812084,b
-0.9211355056613684,b
2.243421796709299,b
-2.107053304091096,b
-2.149279037490487,b
-3.7047986164689064,b
2.1462524384260178,b
3.833562893792987,b
-2.6684175059199333,b
1.7026869915425777,b
2.176727209240198,b
-3.6551367063075304,b
-3.2996897976845503,b
2.3315676394850016,b
0.8780352137982845,b
-2.7044906429946423,b
2.993595464155078,b
-0.25788244418799877,b
-0.9948435965925455,b
-1.7206619940698147,b
0.811044355854392,b
-1.4088582061231136,b
1.444458782672882,b
0.04569586366415024,b
2.8759353682398796,b
-0.3035369273275137,b
2.5245616286993027,b
-3.877478266134858,b
1.6395859029144049,b
-2.932481359690428,b
1.2870443910360336,b
-2.833764595910907,b
2.7926847524940968,b
2.444744896143675,b
-1.293775549158454,b
2.290647715330124,b
3.144376415759325,b
3.044530676677823,b
-0.08754160068929195,b
-0.18716290034353733,b
2.970832971855998,b
0.838198259472847,b
2.4632515590637922,b
0.36929662711918354,b
-2.3945264853537083,b
-3.202638080343604,b
-3.311753463000059,b
3.6280409302562475,b
-3.5148460287600756,b
2.0468334313482046,b
-2.271118514239788,b
0.020204266533255577,b
2.4287113305181265,b
-0.788877822458744,b
3.121041202917695,b
-2.166162557899952,b
-2.2696415930986404,b
-1.9019690323621035,b
-2.9707184936851263,b
-1.8521009013056755,b
3.9351806361228228,b
-2.9043045602738857,b
0.0924475509673357,b
-0.6002666894346476,b
0.9870779812335968,b
1.7569707818329334,b
0.9895985443145037,b
0.8599949534982443,b
-0.25334822572767735,b
2.098521774634719,b
-1.3825794011354446,b
2.651981469243765,b
-2.461396237835288,b
0.9740044735372066,b
-0.020044079050421715,b
2.7622090969234705,b
1.8340019471943378,b
-1.660753469914198,b
-1.7854421604424715,b
-3.3549599535763264,b
2.135874781757593,b
0.17609314806759357,b
-2.0894907489418983,b
-1.6111688930541277,b
-3.533233929425478,b
2.1167739797383547,b
-1.766094982624054,b
-2.4732626918703318,b
-3.2428635228425264,b
2.2245245091617107,b
3.1392492949962616,b
-1.2368890158832073,b
3.672631833702326,b
1.1792509704828262,b
-1.4178849589079618,b
-0.00577821210026741,b
-1.9037318862974644,b
3.8493159618228674,b
-0.7821946162730455,b
1.5531675294041634,b
-2.868518151342869,b
-2.1679026018828154,b
-3.533576587215066,b
0.4067490119487047,b
-2.1980741061270237,b
3.602649100124836,b
2.2009321488440037,b
-1.9006035588681698,b
2.4725114163011312,b
0.3531781807541847,b
-3.000453030690551,b
0.9936272762715816,b
3.6706186067312956,b
-3.6994970981031656,b
1.9709388576447964,b
1.3784991558641195,b
2.4144130777567625,b
2.877540560439229,b
-2.4925086330622435,b
0.22480394504964352,b
-2.695550674572587,b
-1.7202870640903711,b
-3.304596360772848,b
-1.6423114947974682,b
-2.2029275204986334,b
1.6623796820640564,b
-1.025115080177784,b
1.9064584076404572,b
-1.82023074477911,b
0.5052912775427103,b
0.6961577776819468,b
-0.9533984120935202,b
1.92690634354949,b
-0.8931441158056259,b
-3.0069627724587917,b
-0.8664879444986582,b
1.5843408964574337,b
0.019274776801466942,b
-3.015485245734453,b
-1.755625445395708,b
-1.8578706458210945,b
-0.24342610128223896,b
1.954032264649868,b
0.08061831444501877,b
2.8507525995373726,b
-3.2287229504436255,b
-1.346354203298688,b
-1.968181099742651,b
-1.7570236157625914,b
-1.440153019502759,b
3.535442693158984,b
-1.7683243211358786,b
-3.6458287611603737,b
3.1914958152920008,b
2.4190915301442146,b
-1.229853430762887,b
0.338961748406291,b
-3.6314391549676657,b
3.211744675412774,b
3.7062624413520098,b
-0.05147675424814224,b
-0.6511415243148804,b
3.7061800081282854,b
-0.3585584741085768,b
-2.2614749427884817,b
2.543403998017311,b
-0.43221183866262436,b
-3.603543046861887,b
-3.985667947679758,b
1.0916341170668602,b
-2.25447809509933,b
-0.6580733433365822,b
2.5612302646040916,b
0.8915821183472872,b
-1.73081667535007,b
-3.975919898599386,b
-0.44074926525354385,b
3.7703476902097464,b
-1.7022475507110357,b
1.6613896023482084,b
-3.1367217525839806,b
-0.9375392217189074,b
-2.890071451663971,b
3.9889261052012444,b
-2.571294855326414,b
-1.303161097690463,b
2.296756850555539,b
-1.2286993768066168,b
-0.3383266534656286,b
-3.2435316126793623,b
3.474314097315073,b
-1.6508611142635345,b
1.3119675628840923,b
-3.7863052878528833,b
-3.614212315529585,b
1.0028198678046465,b
2.215619720518589,b
-3.8898564223200083,b
-3.5703573878854513,b
-0.20881284400820732,b
-1.7075199764221907,b
3.9943142011761665,b
-1.8179448507726192,b
1.9589694030582905,b
-2.8572560977190733,b
2.2893408983945847,b
-2.8990204259753227,b
-3.9548607170581818,b
1.9566376190632582,b
-3.736776014789939,b
3.6560051012784243,b
3.054802320897579,b
-1.3334791604429483,b
-2.8778210375458,b
0.2591755334287882,b
2.0806830283254385,b
-2.5052412040531635,b
2.0591536723077297,b
1.963343234732747,b
-0.8681821171194315,b
3.9217188619077206,b
-1.2821286339312792,b
-2.3727160282433033,b
2.2494425009936094,b
-1.883133701980114,b
-0.7691916227340698,b
-0.6146440245211124,b
2.860115699470043,b
3.8722716458141804,b
-3.6929530315101147,b
-0.5460253767669201,b
-2.9045021012425423,b
-1.0217426419258118,b
1.6134297549724579,b
-3.1765734385699034,b
-0.6113181710243225,b
3.927233187481761,b
1.100997244939208,b
0.9312341585755348,b
3.0773324966430664,b
-2.8930253945291042,b
1.0702458638697863,b
-2.541973475366831,b
2.0037244632840157,b
3.732088493183255,b
0.12657837569713593,b
2.009904809296131,b
-2.102215951308608,b
3.6862035281956196,b
2.5304613690823317,b
1.7124474085867405,b
-3.249863790348172,b
1.9379619974642992,b
-0.6743323355913162,b
-2.333427682518959,b
-1.6933315563946962,b
-1.1060746144503355,b
0.4655369073152542,b
1.8788970578461885,b
-1.3388027120381594,b
-1.531417641788721,b
1.6577889900654554,b
-1.9041837714612484,b
0.19682719931006432,b
0.05366605892777443,b
-1.8676538243889809,b
-3.363615097478032,b
2.571191258728504,b
1.3561718314886093,b
3.67055457085371,b
-1.5841090008616447,b
3.17241395637393,b
3.5665014442056417,b
3.2033199798315763,b
-0.8484824299812317,b
-2.980615485459566,b
1.9165964759886265,b
1.0502156279981136,b
2.20091250911355,b
3.752601597458124,b
0.26258586160838604,b
-2.79880865290761,b
-3.442169789224863,b
-3.0481805112212896,b
2.594188041985035,b
-1.4971100613474846,b
-1.068582819774747,b
1.162592699751258,b
-1.2157306764274836,b
2.8760744128376245,b
-2.405879145488143,b
3.4994411822408438,b
2.9587994311004877,b
3.1900838185101748,b
-2.940030036494136,b
2.147710256278515,b
-1.0669239815324545,b
1.4718769378960133,b
3.2550673615187407,b
3.603278771042824,b
0.770275367423892,b
-2.9396711755543947,b
-1.856780307367444,b
-1.4248488154262304,b
2.6390431988984346,b
-0.5140184741467237,b
-0.2345463801175356,b
-2.8519170954823494,b
2.1275136955082417,b
-2.4384475387632847,b
-0.8152835704386234,b
-2.3625325988978148,b
-0.9926485829055309,b
-2.6969978474080563,b
0.9714620020240545,b
0.1649054642766714,b
1.2138555869460106,b
1.5244787987321615,b
3.8812792282551527,b
-1.6693740356713533,b
1.430400574579835,b
0.5341989621520042,b
2.9382082503288984,b
-3.9886837489902973,b
-3.5747708193957806,b
-3.7322409078478813,b
-3.9818750470876694,b
2.2302952762693167,b
1.665159510448575,b
-3.7010483480989933,b
3.7362226471304893,b
-2.333077250048518,b
3.553816270083189,b
2.8876026067882776,b
-0.24463784135878086,b
-1.0092777498066425,b
3.1613667514175177,b
1.2676619067788124,b
0.004033956676721573,b
-2.3301851004362106,b
-2.7818905655294657,b
-3.2172411251813173,b
-3.8286833949387074,b
1.0755565594881773,b
-1.3505775034427643,b
1.3829700704663992,b
-0.8070852793753147,b
-1.0710188057273626,b
-3.2568130139261484,b
-2.970271769911051,b
0.3719338942319155,b
0.5320314671844244,b
-2.7144306786358356,b
-1.4959949180483818,b
-1.4835160486400127,b
-3.0654799304902554,b
0.8412272166460752,b
2.857393015176058,b
1.7848754674196243,b
-2.4237962290644646,b
1.8772447258234024,b
1.8831261862069368,b
1.5383400302380323,b
1.2093753758817911,b
-1.6485762000083923,b
0.1600837390869856,b
2.7318501118570566,b
-3.688634432852268,b
-3.8987058624625206,b
1.2524987626820803,b
2.0413511972874403,b
0.6892908178269863,b
-2.5000571217387915,b
3.2367210388183594,b
2.517328666523099,b
0.5400641486048698,c
3.1604033783078194,c
-2.7735573276877403,c
-2.1304215285927057,c
3.5728178657591343,c
-1.0628784745931625,c
1.924125324934721,c
0.7985679097473621,c
1.063691422343254,c
2.654986647889018,c
-0.0021317731589078903,c
1.951768072322011,c
1.6035202592611313,c
2.5507742948830128,c
3.551394961774349,c
-2.5360122844576836,c
2.7418765760958195,c
-2.609155373647809,c
0.3250602688640356,c
0.9765118975192308,c
-1.633933875709772,c
2.9778389260172844,c
1.1128381788730621,c
2.1038030069321394,c
2.4381188564002514,c
2.184336882084608,c
3.906989524140954,c
-0.31421205773949623,c
3.1180143281817436,c
3.633560363203287,c
0.2557399496436119,c
0.10960299335420132,c
0.029793856665492058,c
-2.4611123725771904,c
2.8703400939702988,c
-0.5659925024956465,c
-3.436430774629116,c
0.04101868346333504,c
-1.6000264007598162,c
-0.3643946722149849,c
-2.5298350416123867,c
0.8449591882526875,c
3.7905276007950306,c
3.6162777356803417,c
-2.765123900026083,c
3.773338072001934,c
3.0906658433377743,c
-0.905731113627553,c
-3.319103103131056,c
0.7808184530586004,c
-2.8786751106381416,c
-0.5284214969724417,c
1.9892844520509243,c
0.9697950184345245,c
0.9122272226959467,c
-3.3223266769200563,c
-3.2961660251021385,c
-1.703818580135703,c
0.5321722719818354,c
-0.9508495107293129,c
-2.4384719263762236,c
-1.0825703050941229,c
2.528797496110201,c
0.5043802093714476,c
-1.7827321626245975,c
-1.8726462796330452,c
1.7016919068992138,c
-3.645302576944232,c
0.9200659785419703,c
-2.7780163437128067,c
-2.482263633981347,c
2.7837262731045485,c
-1.6368772871792316,c
0.9075579140335321,c
3.6280105262994766,c
-3.9485911391675472,c
2.1810786556452513,c
1.628165340051055,c
3.629625217989087,c
-3.701152605935931,c
0.6925881914794445,c
1.4251181315630674,c
-3.2912806440144777,c
0.5330142229795456,c
-1.7263073604553938,c
-1.68362077139318,c
1.9039206113666296,c
-0.27958921529352665,c
0.7746464181691408,c
1.3738131672143936,c
-3.441162021830678,c
0.13962419517338276,c
-2.142777169123292,c
-3.7186119593679905,c
-1.4241429772228003,c
3.6075487304478884,c
-0.2689272705465555,c
-0.7225645612925291,c
-3.0137236546725035,c
-3.5246679298579693,c
-2.7138627599924803,c
-2.113037373870611,c
3.351501628756523,c
1.6808995995670557,c
-2.1487325355410576,c
2.6302422620356083,c
-1.235721768811345,c
-3.501160439103842,c
-1.3014294914901257,c
-0.6604961045086384,c
1.400757560506463,c
2.4060925636440516,c
-1.409868573769927,c
-0.22494718618690968,c
-1.070549614727497,c
3.700093187391758,c
-0.13289039209485054,c
0.046194760128855705,c
-1.436744885519147,c
-2.90237670019269,c
2.487303465604782,c
1.5180282033979893,c
3.6020830031484365,c
1.2758853919804096,c
2.404687810689211,c
-2.4078706596046686,c
2.7612147368490696,c
2.555664272978902,c
0.02134622633457184,c
-2.6860498767346144,c
-1.6796690952032804,c
0.36614738032221794,c
-0.8298414554446936,c
-2.678629109635949,c
2.382619371637702,c
2.9592210184782743,c
-1.1937167439609766,c
-3.638128327205777,c
-3.323462411761284,c
3.9421882815659046,c
2.974905228242278,c
1.4958169907331467,c
1.988389052450657,c
-1.8333558775484562,c
-0.9357427433133125,c
-3.336388735100627,c
0.18412894383072853,c
1.4285030867904425,c
0.4711384251713753,c
2.2384096570312977,c
-1.2620392125099897,c
-1.831546414643526,c
1.5465819872915745,c
-3.2009875923395157,c
-2.6306988913565874,c
-3.3442668691277504,c
-3.4117530547082424,c
-1.3820897862315178,c
-2.5957696940749884,c
-0.21593712456524372,c
-3.163660379126668,c
-0.4446139819920063,c
3.4546159114688635,c
2.460191011428833,c
-2.108616314828396,c
2.5420881044119596,c
-0.5103247277438641,c
-3.8902994114905596,c
3.6713739559054375,c
-0.03642491437494755,c
3.394421011209488,c
-0.5483851823955774,c
-0.44728121906518936,c
3.687172159552574,c
1.2756156958639622,c
-3.8090671952813864,c
-1.6475484147667885,c
-1.4857454746961594,c
-2.4460443034768105,c
-1.871057242155075,c
3.1598149202764034,c
-3.347016930580139,c
-0.4801776558160782,c
0.9978785496205091,c
-3.849101696163416,c
-0.07867728732526302,c
2.894666191190481,c
-2.2016624491661787,c
-3.3826814871281385,c
-2.5364257227629423,c
-2.0570677053183317,c
-2.010757688432932,c
3.4047312308102846,c
2.00854005664587,c
2.5911703631281853,c
-2.1567453648895025,c
1.8659406956285238,c
3.1755867954343557,c
-0.19614079780876637,c
0.34664388559758663,c
-1.11664929240942,c
3.455219618976116,c
-2.201696405187249,c
-0.522458141669631,c
2.6065066549926996,c
3.3189239408820868,c
-0.4060423616319895,c
0.6572201363742352,c
-3.9025121238082647,c
3.23357916995883,c
-2.1725472528487444,c
-0.5964290164411068,c
3.4886954315006733,c
3.3316838685423136,c
-1.0928432755172253,c
-3.5914915148168802,c
-2.480262817814946,c
3.8524407781660557,c
-0.3403952643275261,c
3.5074683241546154,c
2.2359969932585955,c
3.0486489981412888,c
2.539633681997657,c
2.7371767424046993,c
-0.3974583949893713,c
-0.2834439892321825,c
-1.0761918108910322,c
3.0260329451411963,c
0.6151694487780333,c
0.7600442990660667,c
2.5663347896188498,c
-2.8747196793556213,c
-0.7848802767693996,c
-3.8192868679761887,c
-1.9257542416453362,c
-2.16046460904181,c
0.09001128003001213,c
-0.8400397896766663,c
-0.9463565498590469,c
-2.5911344327032566,c
2.415345784276724,c
2.234753968194127,c
3.4439664259552956,c
-1.647622698917985,c
-3.363726446405053,c
-1.0233281161636114,c
-1.7798815052956343,c
-3.966289332136512,c
2.881627779453993,c
2.9172779824584723,c
3.6972677990079594,d
2.896521105039332,d
3.560851451109684,d
2.8460788109262882,d
3.420312910892813,d
3.4329200644035422,d
3.1938465249148815,d
4.337421226117586,d
2.9930440872511594,d
2.1438256776762303,d
3.566785752551461,d
3.024054223297859,d
0.671313260904919,d
3.065686425487241,d
3.917479573356189,d
2.9469734082933066,d
2.523576843501023,d
2.287617494179578,d
2.7146301691475996,d
3.5074763214897975,d
2.812355456997353,d
2.64604408612727,d
2.558740662601483,d
1.8278288828336349,d
4.6026085265991945,d
4.815998057285772,d
2.773350638723154,d
1.4342638645458454,d
2.5734194903549072,d
1.2532722354004386,d
3.9757422817723485,d
3.274099552845048,d
3.0300906974153716,d
4.116274321331508,d
1.935295745427364,d
1.792509345159891,d
3.409473823403632,d
3.4667897898707727,d
1.549572203199426,d
3.881153281850218,d
3.1801628774574557,d
4.622800495987319,d
3.9842347559826328,d
4.1495871866923935,d
3.575599127132315,d
2.4843545922481005,d
2.188003188986356,d
4.317753244103667,d
2.9321549034418637,d
3.2105702368741755,d
3.1429108519174447,d
0.9580660098565317,d
3.9735363831627337,d
4.398001621759468,d
3.1159357085700807,d
2.2513084536143695,d
2.3039068900032342,d
3.843844904816021,d
4.179808715927395,d
4.9834816938984225,d
3.3405267829539325,d
3.613724800384962,d
3.429474203047291,d
2.8524841598084145,d
3.1611216999998093,d
2.797327044891757,d
3.3645654274337002,d
2.442733100415386,d
1.4774679052801456,d
3.1453378165514283,d
1.0129788058447406,d
2.7080812240185956,d
1.988181274070777,d
0.6055098046018967,d
3.7090611806713025,d
4.747223304342061,d
2.501608027170716,d
2.3952042277057766,d
3.3437611690172373,d
2.683226656516244,d
1.6187616841056978,d
3.9743561852760774,d
2.618708472037204,d
4.351230040194748,d
